game_id,home_team_id,away_team_id,H0oA1,won(T1F0),settled_in1100,goals,sh1s,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,give1s,take1s,winPctTrain,ptPct,goalRating,scoreFirst,leadFirst,outShoot,teamSeasonScore,gameScore,,,,Avg,Max,Min
2017020707,26,24,1,0,0,1,24,28,4,1,0,38.2,11,9,0.548780488,59.1,0.122,0.511,0.8034,0.8034,1.288145122,0.682,,,,,,
2017020707,24,26,0,1,0,2,31,31,2,2,0,61.8,8,9,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,1.083,,,,,,
2017020708,7,25,0,0,0,1,27,12,11,4,1,49.1,4,2,0.353658537,43.3,-0.622,0.3426,0.7524,0.7524,0.827764634,1.421,,,,,,
2017020708,25,7,1,1,0,7,32,14,15,2,1,50.9,5,2,0.548780488,61,0.256,0.523,0.8786,0.8786,1.381245122,2.189,,,,,,
2017020709,1,4,1,0,0,1,29,15,13,5,1,41.3,7,5,0.426829268,48.8,-0.39,0.4058,0.8004,0.8004,0.998857317,1.208,,,,,,
2017020709,4,1,0,1,0,3,31,29,15,4,0,58.7,5,4,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,0.872,,,,,,
2017020710,21,3,0,1,0,3,37,30,2,1,0,37.3,3,9,0.37804878,44.5,-0.5,0.3776,0.8,0.8,0.908912195,0.993,,,,,,
2017020710,3,21,1,0,0,1,28,24,2,1,1,62.7,1,5,0.512195122,59.8,0.159,0.5052,0.7642,0.7642,1.274198781,4.087,,,,,,
2017020711,20,52,0,0,0,1,31,19,4,4,0,49.2,14,6,0.43902439,47.6,-0.402,0.4246,0.861,0.861,1.021906098,0.697,,,,,,
2017020711,52,20,1,1,0,1,35,13,8,2,0,50.8,9,8,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.823,,,,,,
2017020712,8,6,0,0,0,1,25,43,6,1,0,38.5,16,10,0.341463415,40.9,-0.792,0.3518,0.727,0.727,0.747815854,0.67,,,,,,
2017020712,6,8,1,1,0,4,31,32,2,3,0,61.5,14,8,0.304878049,37.8,-0.975,0.283,0.6562,0.6562,0.609319512,0.945,,,,,,
2017020713,9,10,0,0,0,3,18,29,8,2,1,48.6,13,8,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,2.131,,,,,,
2017020713,10,9,1,1,0,4,33,25,6,3,1,51.4,8,7,0.43902439,50.6,-0.341,0.3684,0.7336,0.7336,0.989406098,1.889,,,,,,
2017020714,17,12,0,0,0,1,24,21,6,2,1,45,15,9,0.536585366,57.3,0.013,0.4644,0.904,0.904,1.278496342,2.115,,,,,,
2017020714,12,17,1,1,0,3,30,18,4,3,2,55,7,4,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,2.84,,,,,,
2017020715,19,53,0,0,0,2,27,28,11,3,2,45.8,5,3,0.524390244,57.9,0.232,0.4264,0.851,0.851,1.300197561,2.718,,,,,,
2017020715,53,19,1,1,0,5,44,25,11,3,1,54.2,5,7,0.36585,42.7,-0.817,0.2544,0.67008,0.30972,0.6227625,2.037,,,,,,
2017020716,13,18,1,0,0,3,40,13,12,1,1,50,9,8,0.597560976,64,0.22,0.5776,0.9264,0.9264,1.451990244,3.825,,,,,,
2017020716,18,13,0,1,0,4,29,9,12,1,0,50,10,6,0.451219512,51.2,-0.329,0.4466,0.7782,0.7782,1.043304878,0.635,,,,,,
2017020717,5,28,1,0,0,1,32,21,8,3,0,49.2,13,4,0.609756098,68.3,0.683,0.5938,0.878,0.878,1.593639025,0.657,,,,,,
2017020717,28,5,0,1,0,2,36,15,8,3,1,50.8,9,11,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,1.903,,,,,,
2017020718,2,16,1,1,0,7,46,29,17,4,2,43.2,7,3,0.414634146,47,-0.427,0.397,0.8242,0.8242,0.978258537,2.287,,,,,,
2017020718,16,2,0,0,0,3,39,26,23,1,0,56.8,7,7,0.646341463,71.3,0.695,0.5538,0.8128,0.8128,1.593185366,0.858,,,,,,
2017020719,14,30,1,0,0,2,23,25,8,4,1,45.5,5,2,0.402439024,46.3,-0.318,0.3504,0.6938,0.6938,0.918609756,1.42,,,,,,
2017020719,30,14,0,1,0,5,35,23,10,3,1,54.5,5,8,0.5975,64.6,0.695,0.5388,0.8348,0.601,1.462775,1.97,,,,,,
2017020720,22,23,0,1,0,5,35,36,6,3,0,34.5,12,14,0.536585366,61.6,0.268,0.4974,0.7556,0.7556,1.319296342,0.855,,,,,,
2017020720,23,22,1,0,0,2,27,24,6,3,1,65.5,12,13,0.512195122,56.1,0.11,0.4624,0.809,0.809,1.236648781,2.005,,,,,,
2017020721,15,4,0,0,1,1,28,30,8,3,1,46.4,13,8,0.365853659,44.5,-0.513,0.3296,0.7478,0.7478,0.864513415,1.714,,,,,,
2017020721,4,15,1,1,1,2,23,18,8,3,0,53.6,8,10,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,0.816,,,,,,
2017020722,54,12,1,1,0,5,33,21,10,4,2,37,1,11,0.62195122,66.5,0.524,0.7464,0.6444,0.47532,1.418017805,2.405,,,,,,
2017020722,12,54,0,0,0,1,28,24,10,4,1,63,7,11,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,1.76,,,,,,
2017020723,23,52,1,0,0,0,29,16,4,2,0,46.9,11,2,0.512195122,56.1,0.11,0.4624,0.809,0.809,1.236648781,0.619,,,,,,
2017020723,52,23,0,1,0,1,36,21,4,2,0,53.1,6,9,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,1.016,,,,,,
2017020724,28,24,1,1,0,6,26,14,6,5,2,45.9,13,8,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,1.829,,,,,,
2017020724,24,28,0,0,0,2,35,31,10,3,1,54.1,18,8,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,1.746,,,,,,
2017020725,3,26,1,0,0,2,23,20,21,4,1,49.1,4,4,0.512195122,59.8,0.159,0.5052,0.7642,0.7642,1.274198781,1.361,,,,,,
2017020725,26,3,0,1,0,4,30,24,23,3,3,50.9,13,2,0.548780488,59.1,0.122,0.511,0.8034,0.8034,1.288145122,3.479,,,,,,
2017020726,21,10,1,1,0,4,27,26,6,0,0,36.5,11,5,0.37804878,44.5,-0.5,0.3776,0.8,0.8,0.908912195,0.585,,,,,,
2017020726,10,21,0,0,0,2,31,26,0,3,0,63.5,20,7,0.43902439,50.6,-0.341,0.3684,0.7336,0.7336,0.989406098,0.815,,,,,,
2017020727,17,1,1,1,0,3,30,11,10,2,0,39,7,8,0.536585366,57.3,0.013,0.4644,0.904,0.904,1.278496342,0.665,,,,,,
2017020727,1,17,0,0,0,0,37,13,4,5,0,61,14,4,0.426829268,48.8,-0.39,0.4058,0.8004,0.8004,0.998857317,0.805,,,,,,
2017020728,9,30,1,0,0,1,38,16,4,2,0,48.4,1,2,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,0.924,,,,,,
2017020728,30,9,0,1,0,3,36,17,4,2,1,51.6,4,9,0.5975,64.6,0.695,0.5388,0.8348,0.601,1.462775,2.521,,,,,,
2017020729,14,16,1,1,0,2,31,41,12,2,0,48.9,2,9,0.402439024,46.3,-0.318,0.3504,0.6938,0.6938,0.918609756,1.024,,,,,,
2017020729,16,14,0,0,0,0,40,17,4,6,0,51.1,9,9,0.646341463,71.3,0.695,0.5538,0.8128,0.8128,1.593185366,0.956,,,,,,
2017020730,20,7,0,0,1,1,33,18,11,3,1,48.9,15,8,0.43902439,47.6,-0.402,0.4246,0.861,0.861,1.021906098,1.659,,,,,,
2017020730,7,20,1,1,1,2,33,14,11,3,0,51.1,11,3,0.353658537,43.3,-0.622,0.3426,0.7524,0.7524,0.827764634,0.641,,,,,,
2017020731,2,53,1,0,1,2,34,23,4,2,0,46.9,5,3,0.414634146,47,-0.427,0.397,0.8242,0.8242,0.978258537,0.844,,,,,,
2017020731,53,2,0,1,1,3,33,25,4,2,0,53.1,3,4,0.36585,42.7,-0.817,0.2544,0.67008,0.30972,0.6227625,0.966,,,,,,
2017020732,1,6,1,0,0,2,39,30,8,4,0,38.9,9,10,0.426829268,48.8,-0.39,0.4058,0.8004,0.8004,0.998857317,0.869,,,,,,
2017020732,6,1,0,1,0,3,24,31,8,4,1,61.1,7,9,0.304878049,37.8,-0.975,0.283,0.6562,0.6562,0.609319512,1.716,,,,,,
2017020733,5,12,0,1,0,3,33,40,8,1,0,49.2,1,10,0.609756098,68.3,0.683,0.5938,0.878,0.878,1.593639025,1.122,,,,,,
2017020733,12,5,1,0,0,1,35,27,6,2,0,50.8,1,6,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,1.033,,,,,,
2017020734,21,8,1,0,0,2,22,23,8,4,0,38.5,8,7,0.37804878,44.5,-0.5,0.3776,0.8,0.8,0.908912195,0.62,,,,,,
2017020734,8,21,0,1,0,4,40,43,8,4,1,61.5,18,9,0.341463415,40.9,-0.792,0.3518,0.727,0.727,0.747815854,1.72,,,,,,
2017020735,17,4,0,0,1,2,21,20,4,2,0,47.1,11,9,0.536585366,57.3,0.013,0.4644,0.904,0.904,1.278496342,0.701,,,,,,
2017020735,4,17,1,1,1,3,31,18,4,2,1,52.9,7,7,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,2.389,,,,,,
2017020736,9,19,1,0,0,0,25,20,6,4,0,40.7,3,5,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,0.737,,,,,,
2017020736,19,9,0,1,0,3,41,20,8,3,0,59.3,3,9,0.524390244,57.9,0.232,0.4264,0.851,0.851,1.300197561,1.143,,,,,,
2017020737,14,18,1,1,1,4,31,21,6,2,0,40,5,11,0.402439024,46.3,-0.318,0.3504,0.6938,0.6938,0.918609756,0.875,,,,,,
2017020737,18,14,0,0,1,3,33,21,4,3,2,60,13,8,0.451219512,51.2,-0.329,0.4466,0.7782,0.7782,1.043304878,2.895,,,,,,
2017020738,13,25,1,0,0,1,34,22,84,6,1,50,7,1,0.597560976,64,0.22,0.5776,0.9264,0.9264,1.451990244,0.49,,,,,,
2017020738,25,13,0,1,0,6,39,13,54,6,2,50,12,4,0.548780488,61,0.256,0.523,0.8786,0.8786,1.381245122,1.255,,,,,,
2017020739,7,22,1,1,0,5,34,23,4,4,3,42,13,11,0.353658537,43.3,-0.622,0.3426,0.7524,0.7524,0.827764634,3.045,,,,,,
2017020739,22,7,0,0,0,0,33,43,8,2,0,58,20,9,0.536585366,61.6,0.268,0.4974,0.7556,0.7556,1.319296342,0.825,,,,,,
2017020740,26,23,1,0,0,2,32,17,14,5,1,37,4,5,0.548780488,59.1,0.122,0.511,0.8034,0.8034,1.288145122,1.255,,,,,,
2017020740,23,26,0,1,0,6,35,16,10,7,3,63,4,9,0.512195122,56.1,0.11,0.4624,0.809,0.809,1.236648781,2.345714286,,,,,,
2017020741,54,29,0,1,0,6,38,20,8,3,2,42.6,13,6,0.62195122,66.5,0.524,0.7464,0.6444,0.47532,1.418017805,2.686,,,,,,
2017020741,29,54,1,0,0,3,32,30,8,3,0,57.4,7,10,0.5731,59.8,0.305,0.5244,0.9162,0.5976,1.327075,1.024,,,,,,
2017020742,3,24,1,0,0,3,44,31,12,3,1,39.7,9,7,0.512195122,59.8,0.159,0.5052,0.7642,0.7642,1.274198781,1.832,,,,,,
2017020742,24,3,0,1,0,6,31,23,6,6,2,60.3,10,4,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,1.848,,,,,,
2017020743,28,52,0,0,1,4,33,25,19,3,1,46.6,7,2,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,1.631,,,,,,
2017020743,52,28,1,1,1,5,23,26,10,3,1,53.4,11,9,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,1.754,,,,,,
2017020744,10,16,1,1,1,3,36,25,8,4,1,48.5,7,6,0.43902439,50.6,-0.341,0.3684,0.7336,0.7336,0.989406098,1.62,,,,,,
2017020744,16,10,0,0,1,2,36,17,8,4,2,51.5,10,5,0.646341463,71.3,0.695,0.5538,0.8128,0.8128,1.593185366,2.28,,,,,,
2017020745,26,20,1,1,1,2,27,14,12,5,1,49.3,9,8,0.548780488,59.1,0.122,0.511,0.8034,0.8034,1.288145122,1.293,,,,,,
2017020745,20,26,0,0,1,1,31,21,22,5,0,50.7,16,6,0.43902439,47.6,-0.402,0.4246,0.861,0.861,1.021906098,0.502,,,,,,
2017020746,1,18,0,0,0,0,27,29,4,2,0,39.6,5,11,0.426829268,48.8,-0.39,0.4058,0.8004,0.8004,0.998857317,0.891,,,,,,
2017020746,18,1,1,1,0,3,27,36,4,2,0,60.4,5,15,0.451219512,51.2,-0.329,0.4466,0.7782,0.7782,1.043304878,1.214,,,,,,
2017020747,4,14,0,0,0,1,37,25,12,4,1,45.2,8,4,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,1.497,,,,,,
2017020747,14,4,1,1,0,5,22,16,8,1,0,54.8,10,13,0.402439024,46.3,-0.318,0.3504,0.6938,0.6938,0.918609756,0.828,,,,,,
2017020748,5,30,0,1,0,6,39,18,10,2,2,47.4,11,9,0.609756098,68.3,0.683,0.5938,0.878,0.878,1.593639025,3.814,,,,,,
2017020748,30,5,1,0,0,3,26,17,4,5,1,52.6,3,3,0.5975,64.6,0.695,0.5388,0.8348,0.601,1.462775,1.431,,,,,,
2017020749,8,12,0,0,0,5,31,26,9,3,1,38.4,15,4,0.341463415,40.9,-0.792,0.3518,0.727,0.727,0.747815854,1.514,,,,,,
2017020749,12,8,1,1,0,6,29,15,11,2,1,61.6,12,4,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,2.211,,,,,,
2017020750,6,9,1,1,0,3,44,25,8,1,1,49.2,13,4,0.304878049,37.8,-0.975,0.283,0.6562,0.6562,0.609319512,3.797,,,,,,
2017020750,9,6,0,0,0,2,23,38,2,4,1,50.8,9,5,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,1.578,,,,,,
2017020751,16,17,1,1,0,5,28,13,2,2,0,45.7,8,3,0.646341463,71.3,0.695,0.5538,0.8128,0.8128,1.593185366,0.682,,,,,,
2017020751,17,16,0,0,0,1,24,26,4,1,1,54.3,15,5,0.536585366,57.3,0.013,0.4644,0.904,0.904,1.278496342,3.673,,,,,,
2017020752,15,13,1,1,0,4,46,21,15,6,2,42.2,1,2,0.365853659,44.5,-0.513,0.3296,0.7478,0.7478,0.864513415,1.857,,,,,,
2017020752,13,15,0,0,0,2,34,17,19,4,0,57.8,8,11,0.597560976,64,0.22,0.5776,0.9264,0.9264,1.451990244,0.873,,,,,,
2017020753,21,19,1,0,0,1,37,33,6,2,0,41.1,5,4,0.37804878,44.5,-0.5,0.3776,0.8,0.8,0.908912195,0.866,,,,,,
2017020753,19,21,0,1,0,3,34,25,4,3,2,58.9,4,7,0.524390244,57.9,0.232,0.4264,0.851,0.851,1.300197561,3.074,,,,,,
2017020754,10,25,1,1,0,4,29,17,11,2,1,48.4,7,4,0.43902439,50.6,-0.341,0.3684,0.7336,0.7336,0.989406098,2.189,,,,,,
2017020754,25,10,0,0,0,1,40,15,9,3,0,51.6,23,2,0.548780488,61,0.256,0.523,0.8786,0.8786,1.381245122,0.481,,,,,,
2017020755,20,22,1,0,0,3,37,30,23,4,0,43.6,12,6,0.43902439,47.6,-0.402,0.4246,0.861,0.861,1.021906098,0.606,,,,,,
2017020755,22,20,0,1,0,3,37,23,45,3,0,56.4,12,16,0.536585366,61.6,0.268,0.4974,0.7556,0.7556,1.319296342,0.679,,,,,,
2017020756,53,29,0,0,0,1,39,37,4,1,1,49.1,5,7,0.36585,42.7,-0.817,0.2544,0.67008,0.30972,0.6227625,4.066,,,,,,
2017020756,29,53,1,1,0,2,27,28,4,1,1,50.9,3,4,0.5731,59.8,0.305,0.5244,0.9162,0.5976,1.327075,3.899,,,,,,
2017020757,23,7,0,0,0,0,30,15,8,2,0,41.1,5,1,0.512195122,56.1,0.11,0.4624,0.809,0.809,1.236648781,0.626,,,,,,
2017020757,7,23,1,1,0,4,26,17,6,3,1,58.9,2,5,0.353658537,43.3,-0.622,0.3426,0.7524,0.7524,0.827764634,1.934,,,,,,
2017020758,2,54,1,1,0,2,25,17,4,1,0,49.2,4,10,0.414634146,47,-0.427,0.397,0.8242,0.8242,0.978258537,0.907,,,,,,
2017020758,54,2,0,0,0,1,39,17,2,2,1,50.8,6,18,0.62195122,66.5,0.524,0.7464,0.6444,0.47532,1.418017805,2.703,,,,,,
2017020759,52,24,1,0,0,3,27,35,8,2,0,44.1,13,9,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.726,,,,,,
2017020759,24,52,0,1,0,3,39,35,4,4,0,55.9,12,7,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,0.984,,,,,,
2017020760,3,28,1,1,0,6,29,13,2,3,1,50,4,7,0.512195122,59.8,0.159,0.5052,0.7642,0.7642,1.274198781,1.895,,,,,,
2017020760,28,3,0,0,0,5,28,9,16,1,0,50,10,6,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,0.585,,,,,,
2017020761,6,24,0,0,0,1,31,23,6,4,0,43.1,13,4,0.304878049,37.8,-0.975,0.283,0.6562,0.6562,0.609319512,0.616,,,,,,
2017020761,24,6,1,1,0,3,27,33,10,2,1,56.9,14,8,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,2.284,,,,,,
2017020762,1,7,1,1,0,3,28,12,8,0,0,45.8,5,5,0.426829268,48.8,-0.39,0.4058,0.8004,0.8004,0.998857317,0.718,,,,,,
2017020762,7,1,0,0,0,1,28,20,0,4,1,54.2,4,5,0.353658537,43.3,-0.622,0.3426,0.7524,0.7524,0.827764634,1.692,,,,,,
2017020763,2,13,0,0,0,1,33,19,0,1,0,42.9,21,7,0.414634146,47,-0.427,0.397,0.8242,0.8242,0.978258537,0.574,,,,,,
2017020763,13,2,1,1,0,4,40,19,2,0,0,57.1,13,8,0.597560976,64,0.22,0.5776,0.9264,0.9264,1.451990244,0.946,,,,,,
2017020764,28,5,1,0,0,2,42,17,8,5,2,40.9,7,11,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,2.114,,,,,,
2017020764,5,28,0,1,0,5,31,34,12,3,0,59.1,9,6,0.609756098,68.3,0.683,0.5938,0.878,0.878,1.593639025,0.891,,,,,,
2017020765,9,12,1,0,0,1,30,26,6,1,0,47.4,8,10,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,0.884,,,,,,
2017020765,12,9,0,1,0,2,39,18,2,3,1,52.6,5,19,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,2.266,,,,,,
2017020766,29,30,0,0,0,2,30,18,4,3,1,47.5,2,5,0.5731,59.8,0.305,0.5244,0.9162,0.5976,1.327075,1.885,,,,,,
2017020766,30,29,1,1,0,2,43,14,6,2,1,52.5,5,4,0.5975,64.6,0.695,0.5388,0.8348,0.601,1.462775,2.445,,,,,,
2017020767,8,19,1,0,0,1,34,23,6,3,1,41.4,5,4,0.341463415,40.9,-0.792,0.3518,0.727,0.727,0.747815854,1.789,,,,,,
2017020767,19,8,0,1,0,3,31,24,7,3,1,58.6,4,10,0.524390244,57.9,0.232,0.4264,0.851,0.851,1.300197561,2.066,,,,,,
2017020768,16,18,1,1,0,2,31,10,7,2,0,43.1,6,12,0.646341463,71.3,0.695,0.5538,0.8128,0.8128,1.593185366,0.841,,,,,,
2017020768,18,16,0,0,0,1,43,18,9,1,0,56.9,12,13,0.451219512,51.2,-0.329,0.4466,0.7782,0.7782,1.043304878,1.019,,,,,,
2017020769,14,52,1,0,0,1,24,27,8,4,0,47.6,7,4,0.402439024,46.3,-0.318,0.3504,0.6938,0.6938,0.918609756,0.711,,,,,,
2017020769,52,14,0,1,0,3,37,31,8,4,1,52.4,14,5,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,1.539,,,,,,
2017020770,25,26,0,0,0,0,28,31,6,4,0,47.1,12,1,0.548780488,61,0.256,0.523,0.8786,0.8786,1.381245122,0.626,,,,,,
2017020770,26,25,1,1,0,3,42,20,8,3,1,52.9,1,4,0.548780488,59.1,0.122,0.511,0.8034,0.8034,1.288145122,2.029,,,,,,
2017020771,54,20,1,1,0,4,35,13,6,2,1,49.2,9,7,0.62195122,66.5,0.524,0.7464,0.6444,0.47532,1.418017805,2.307,,,,,,
2017020771,20,54,0,0,0,2,33,22,4,3,0,50.8,15,8,0.43902439,47.6,-0.402,0.4246,0.861,0.861,1.021906098,0.768,,,,,,
2017020772,21,23,1,0,1,3,30,27,10,4,1,39.1,2,3,0.37804878,44.5,-0.5,0.3776,0.8,0.8,0.908912195,1.496,,,,,,
2017020772,23,21,0,1,1,4,26,14,10,4,1,60.9,6,5,0.512195122,56.1,0.11,0.4624,0.809,0.809,1.236648781,1.569,,,,,,
2017020773,2,10,1,0,0,0,28,39,4,1,0,41.8,7,3,0.414634146,47,-0.427,0.397,0.8242,0.8242,0.978258537,0.773,,,,,,
2017020773,10,2,0,1,0,5,50,19,2,2,0,58.2,18,16,0.43902439,50.6,-0.341,0.3684,0.7336,0.7336,0.989406098,1.117,,,,,,
2017020774,17,28,0,1,0,1,44,32,4,3,0,46.8,5,2,0.536585366,57.3,0.013,0.4644,0.904,0.904,1.278496342,0.968,,,,,,
2017020774,28,17,1,0,0,1,31,19,6,2,0,53.2,16,4,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,0.637,,,,,,
2017020775,15,4,0,1,0,5,25,18,7,3,2,41.9,13,15,0.365853659,44.5,-0.513,0.3296,0.7478,0.7478,0.864513415,2.729,,,,,,
2017020775,4,15,1,0,0,3,30,18,11,1,0,58.1,3,11,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,1.021,,,,,,
2017020776,6,19,0,1,0,3,46,30,4,1,1,49.2,9,9,0.304878049,37.8,-0.975,0.283,0.6562,0.6562,0.609319512,4.062,,,,,,
2017020776,19,6,1,0,0,1,33,37,4,1,0,50.8,14,21,0.524390244,57.9,0.232,0.4264,0.851,0.851,1.300197561,1.123,,,,,,
2017020777,7,13,0,0,0,2,32,21,47,3,1,43.5,2,3,0.353658537,43.3,-0.622,0.3426,0.7524,0.7524,0.827764634,1.41,,,,,,
2017020777,13,7,1,1,0,4,32,16,35,7,2,56.5,3,3,0.597560976,64,0.22,0.5776,0.9264,0.9264,1.451990244,1.472142857,,,,,,
2017020778,1,4,0,1,0,4,22,22,18,4,2,45.5,4,9,0.426829268,48.8,-0.39,0.4058,0.8004,0.8004,0.998857317,2.205,,,,,,
2017020778,4,1,1,0,0,3,25,21,20,3,2,54.5,5,12,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,2.84,,,,,,
2017020779,10,3,1,1,0,4,32,10,6,1,0,40,11,7,0.43902439,50.6,-0.341,0.3684,0.7336,0.7336,0.989406098,0.63,,,,,,
2017020779,3,10,0,0,0,0,25,23,2,3,0,60,15,2,0.512195122,59.8,0.159,0.5052,0.7642,0.7642,1.274198781,0.685,,,,,,
2017020780,8,12,1,0,0,0,27,54,6,1,0,20.8,11,16,0.341463415,40.9,-0.792,0.3518,0.727,0.727,0.747815854,0.788,,,,,,
2017020780,12,8,0,1,0,2,30,21,2,3,0,79.2,7,17,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,1.377,,,,,,
2017020781,9,24,0,1,1,2,32,28,6,4,2,49.1,5,3,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,2.351,,,,,,
2017020781,24,9,1,0,1,1,31,29,10,2,0,50.9,9,4,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,0.764,,,,,,
2017020782,18,26,0,1,0,5,36,11,4,3,2,49.2,11,10,0.451219512,51.2,-0.329,0.4466,0.7782,0.7782,1.043304878,2.847,,,,,,
2017020782,26,18,1,0,0,0,19,17,6,2,0,50.8,18,6,0.548780488,59.1,0.122,0.511,0.8034,0.8034,1.288145122,0.483,,,,,,
2017020783,52,54,0,0,1,2,28,24,4,3,0,50,14,5,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.68,,,,,,
2017020783,54,52,1,1,1,3,31,21,6,2,1,50,11,5,0.62195122,66.5,0.524,0.7464,0.6444,0.47532,1.418017805,2.235,,,,,,
2017020784,20,14,0,0,0,4,46,20,18,2,1,47.8,11,8,0.43902439,47.6,-0.402,0.4246,0.861,0.861,1.021906098,2.298,,,,,,
2017020784,14,20,1,1,0,7,31,15,14,4,1,52.2,10,3,0.402439024,46.3,-0.318,0.3504,0.6938,0.6938,0.918609756,1.377,,,,,,
2017020785,21,22,1,1,1,4,31,26,6,1,1,49,11,6,0.37804878,44.5,-0.5,0.3776,0.8,0.8,0.908912195,3.77,,,,,,
2017020785,22,21,0,0,1,3,32,30,2,3,0,51,12,11,0.536585366,61.6,0.268,0.4974,0.7556,0.7556,1.319296342,0.94,,,,,,
2017020786,53,25,0,0,0,1,18,30,14,6,0,47.1,4,5,0.36585,42.7,-0.817,0.2544,0.67008,0.30972,0.6227625,0.681,,,,,,
2017020786,25,53,1,1,0,4,25,27,14,6,1,52.9,4,2,0.548780488,61,0.256,0.523,0.8786,0.8786,1.381245122,1.234,,,,,,
2017020787,23,16,0,1,0,4,21,20,8,2,0,43.8,8,9,0.512195122,56.1,0.11,0.4624,0.809,0.809,1.236648781,0.688,,,,,,
2017020787,16,23,1,0,0,2,28,11,4,4,0,56.2,7,3,0.646341463,71.3,0.695,0.5538,0.8128,0.8128,1.593185366,0.777,,,,,,
2017020788,5,15,0,1,0,7,39,29,8,4,3,49.2,10,9,0.609756098,68.3,0.683,0.5938,0.878,0.878,1.593639025,3.177,,,,,,
2017020788,15,5,1,0,0,4,33,31,10,3,0,50.8,4,7,0.365853659,44.5,-0.513,0.3296,0.7478,0.7478,0.864513415,0.953,,,,,,
2017020789,17,12,1,1,0,4,38,25,4,3,0,39.2,4,19,0.536585366,57.3,0.013,0.4644,0.904,0.904,1.278496342,1.157,,,,,,
2017020789,12,17,0,0,0,1,37,20,6,2,1,60.8,7,16,0.658536585,68.9,0.683,0.612,0.8822,0.8822,1.618484146,2.698,,,,,,
2017020790,28,29,1,1,0,3,28,9,4,3,2,45.9,2,5,0.634146341,69.5,0.695,0.5722,0.9258,0.9258,1.633236585,2.804,,,,,,
2017020790,29,28,0,0,0,1,29,30,8,1,0,54.1,7,6,0.5731,59.8,0.305,0.5244,0.9162,0.5976,1.327075,0.881,,,,,,
2017020791,54,30,1,0,0,2,24,18,13,3,2,48.1,1,4,0.62195122,66.5,0.524,0.7464,0.6444,0.47532,1.418017805,2.741,,,,,,
2017020791,30,54,0,1,0,5,36,13,11,4,2,51.9,9,10,0.5975,64.6,0.695,0.5388,0.8348,0.601,1.462775,2.354,,,,,,
2017020792,8,24,0,1,0,5,29,21,8,7,3,43.4,11,4,0.341463415,40.9,-0.792,0.3518,0.727,0.727,0.747815854,1.894714286,,,,,,
2017020792,24,8,1,0,0,2,45,39,24,4,1,56.6,8,2,0.548780488,59.8,0.427,0.5524,0.84,0.84,1.400045122,1.601,,,,,,
2017020793,4,9,0,0,0,3,36,20,10,3,0,47.6,11,5,0.573170732,61,0.269,0.5208,0.8822,0.8822,1.391842683,0.716,,,,,,
2017020793,9,4,1,1,0,3,29,18,12,2,0,52.4,7,3,0.597560976,64,0.488,0.4998,0.8518,0.8518,1.462240244,0.704,,,,,,
2017020794,6,10,0,1,0,4,30,26,8,3,2,45,7,4,0.304878049,37.8,-0.975,0.283,0.6562,0.6562,0.609319512,2.74,,,,,,
